,gvkey,sich,insbnk,understatement,option,p_aaer,new_p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f
89,1656,9995.0,0,0,0,2620.5,26206.0,0,0.022,0.134,0.467,-2.656,0.008,0.0,0.649,2.177,0.69,0.425,0.008,-0.991,0.0,0.419,0.0,2.695,3.12,-0.991,0.042,0.003,-3.513,0.0,0.0,0.0,0.0,-0.001,0.246,1.01
90,1659,5150.0,0,0,0,2620.5,26206.0,0,326.673,66.968,454.076,94.934,5.697,811.018,7.256,92.974,23.25,91.316,14.264,9.042,250.223,0.0,0.0,251.668,359.142,8.857000000000003,291.907,0.0,39.189,54.83600000000001,984.627,0.332,0.0,2.889,11.57,10.0
91,1661,1381.0,0,0,0,2620.5,26206.0,0,1030.946,131.821,4151.915,1857.866,541.612,1296.941,140.889,2.51,840.3380000000002,1567.616,189.896,347.792,18.515,377.025,343.1690000000001,330.13,2294.049,357.45,3136.722,0.0,1004.339,361.086,2121.157,8.219,27.777,194.49,62.322,34.33
92,1663,2082.0,0,0,0,2620.5,26206.0,0,1550.4,945.0,13862.0,4061.5,162.6,7115.9,879.1,0.0,1213.4,5983.9,834.5,1704.5,591.8,115.0,0.0,1732.3,9800.5,1704.5,15478.3,0.0,10919.9,620.9,12911.5,61.8,156.8,913.2,361.2,45.21
93,1669,4941.0,0,0,0,2620.5,26206.0,0,4.134,0.155,22.681,13.077,3.04,3.097,1.633,0.094,0.0,4.136,0.5479999999999999,5.655,0.109,0.35600000000000004,0.0,0.7070000000000001,9.604,5.655,25.142,0.0,10.147,0.94,4.6160000000000005,0.0,0.075,2.257,0.511,18.85
94,1677,3949.0,0,0,0,2620.5,26206.0,0,304.813,46.015,421.038,214.657,11.416,397.48,17.929000000000006,10.902,158.31799999999996,97.828,16.208,-7.704,169.96900000000005,0.0,0.0,100.965,206.381,-7.704,170.175,0.0,63.324,99.803,595.466,0.017,0.0,-4.271,13.630999999999998,7.21
95,1678,1311.0,0,0,0,2620.5,26206.0,0,697.7489999999998,179.778,8933.655999999999,4111.889,138.575,541.96,137.10299999999998,0.0,2759.74,2244.357,820.831,723.3989999999999,102.536,0.0,102.95,522.4580000000002,4074.49,723.3989999999999,13148.203,306.594,1234.661,404.793,2790.6940000000004,10.205,40.03,475.855,181.375,49.88
96,1681,9995.0,0,0,0,2620.5,26206.0,0,0.0,0.005,0.0,-0.005,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,-1.182,0.0,0.0,0.0,0.0,0.0,0.0,0.2
97,1682,1311.0,0,0,0,2620.5,26206.0,0,19.137,4.04,82.51700000000002,76.219,16.048,11.137,7.36,0.0,0.0,0.0,3.112,8.461,0.293,0.0,13.6,5.408,6.297999999999999,8.461,58.345,0.0,66.819,2.154,25.384,0.0,0.0,2.665,0.0,21.5
98,1686,3231.0,0,0,0,2620.5,26206.0,0,175.084,51.887,409.116,170.93400000000003,15.361,587.553,28.334,0.64,2.0,69.098,27.034,26.142,36.022,22.825,0.0,127.239,238.182,26.142,281.978,0.0,112.515,115.159,802.315,4.577,7.079,11.744000000000002,7.3,11.25
99,1690,3571.0,0,0,1,2880.0,28801.0,1,5143.0,801.0,6021.0,3920.0,4336.0,4026.0,350.922,0.0,0.0,317.0,102.0,-37.0,11.0,0.0,2026.0,1518.0,2101.0,-25.0,924.0,0.0,2238.0,466.0,5363.0,42.0,0.0,-15.0,16.0,15.51
100,1704,3559.0,0,0,0,2620.5,26206.0,0,7782.174,248.592,9828.51,7606.736999999999,4841.392,3704.244,815.77,4.807,0.0,564.805,386.971,775.2280000000002,1412.997,0.0,3485.088,1532.816,2221.773,507.829,3015.587,0.0,5717.455,776.451,7343.248,202.379,50.478,328.574,51.14,34.11
101,1705,9995.0,0,0,0,2620.5,26206.0,0,0.069,0.0,0.069,0.068,0.069,0.0,65.97800000000001,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,0.001,0.001,-0.055,0.0,0.0,-4.7639999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.01
102,1712,2911.0,0,0,0,2620.5,26206.0,0,5.36,5.198,55.74800000000001,25.011,0.2,28.328000000000007,22.432,19.343,0.0,0.0,1.381,-2.095,0.723,0.0,0.0,29.763,29.884,-2.095,56.846,0.0,-13.745,4.437,32.713,0.0,0.0,0.0,1.507,0.15
103,1715,3826.0,0,0,0,2620.5,26206.0,0,71.29,26.633000000000006,685.1510000000002,103.616,11.293,124.227,10.595,0.57,0.0,96.768,8.125,7.193,9.906,31.846,0.0,33.64,581.535,7.193,243.57,0.0,31.117,50.091,168.51,0.0,0.006999999999999999,10.15,5.671,12.5
104,1718,8742.0,0,0,0,2620.5,26206.0,0,0.015,0.223,0.019,-0.375,0.0,0.068,32.974000000000004,0.0,0.0,0.0,0.151,-0.389,0.0,0.0,0.0,0.27,0.377,-0.389,0.0,0.017,-21.188,0.015,0.049,0.0,0.0,0.0,0.003,0.01
105,1722,2070.0,0,0,0,2620.5,26206.0,0,6150.301,1794.684,14339.931,6331.683000000001,817.758,18047.233,630.836,1257.847,429.124,3351.067,572.39,383.284,2631.885,698.6289999999998,141.672,3866.981,8008.248,383.284,11386.547,0.0,1118.865,2416.432,20051.421,0.0,0.0,138.615,414.131,13.05
106,1728,5411.0,0,0,0,2620.5,26206.0,0,58.765,16.794,121.526,85.139,33.954,218.43,3.3480000000000003,0.289,0.0,3.134,7.872000000000001,13.307,14.748,0.728,18.851,30.897,36.387,13.307,106.922,0.0,84.171,6.519,391.88,0.0,2.34,8.731,0.596,62.0
107,1743,4213.0,0,0,0,2620.5,26206.0,0,166.96,50.36600000000001,723.153,337.796,14.86,1395.904,24.482,21.349,92.8,115.003,54.368,41.404,0.0,0.0,0.0,193.138,385.357,41.404,641.105,0.0,134.043,116.43,1526.206,0.0,0.0,25.315,12.936,28.82
108,1773,5065.0,0,0,0,2620.5,26206.0,0,3471.386,665.363,5358.984,1766.461,556.861,8511.973,99.858,37.289,668.457,2441.983,118.344,-73.82600000000002,1403.075,32.917,0.0,1046.985,3592.523,-73.82600000000002,563.508,0.0,1257.59,1458.553,10127.604,21.972,0.0,-34.189,211.694,29.9
109,1783,3523.0,0,0,0,2620.5,26206.0,0,5.671,0.941,6.755,1.764,0.004,8.315,1.298,3.079,0.0,0.272,0.454,-2.382,4.69,0.0,0.0,4.7189999999999985,4.9910000000000005,-2.382,10.583,0.0,0.91,0.922,10.890999999999998,0.092,0.0,0.065,0.411,1.87
110,1794,5160.0,0,0,0,2518.0,25181.0,1,2213.0,1392.0,6945.0,2226.0,236.0,6319.0,69.0,85.0,52.0,1786.0,250.0,406.0,495.0,0.0,0.0,1497.0,4719.0,417.0,3030.0,0.0,1794.0,1185.0,7793.0,15.0,20.0,275.0,162.0,38.55
111,1797,1311.0,0,0,0,2620.5,26206.0,0,3.303,1.037,5.995,4.335,2.695,0.122,5.812,0.0,0.0,0.0,0.413,2.499,0.019,0.0,0.0,1.481,1.66,2.499,4.4030000000000005,0.0,-1.693,0.574,3.867,0.0,0.0,0.339,0.008,1.55
112,1814,3640.0,0,0,0,2620.5,26206.0,0,3.01,0.348,8.062999999999999,7.482,1.247,1.007,3.11,0.0,0.0,0.0,0.118,0.272,1.1,0.298,0.0,0.581,0.581,0.272,1.584,0.0,2.206,0.57,3.839,0.0,0.0,0.033,0.0,1.5
113,1819,5065.0,0,0,0,2620.5,26206.0,0,7.278,1.04,8.027000000000001,4.7189999999999985,0.004,12.949000000000002,5.642,0.0,0.0,1.528,0.066,0.64,5.02,0.052000000000000005,0.0,1.763,3.2910000000000004,0.294,1.381,0.017,1.061,1.907,16.894000000000002,0.0,0.0,-0.077,0.118,0.26
114,1820,3829.0,0,0,0,2620.5,26206.0,0,27.557,3.325,38.404,31.425,5.9110000000000005,28.643,4.267,0.025,0.0,0.0,1.642,-0.233,10.242,0.0,3.341,6.102,6.979,-0.233,23.458,0.0,31.391,9.174,49.39100000000001,0.015,0.0,-0.059,0.004,3.75
115,1822,3576.0,0,0,0,2620.5,26206.0,0,0.614,0.086,0.69,-0.893,0.116,0.297,26.449,0.901,0.0,0.0,0.277,-1.902,0.423,0.0,0.0,1.5830000000000002,1.5830000000000002,-1.902,0.764,0.0,-13.013,0.06,0.606,0.0,0.0,0.0,0.263,0.095
116,1823,3640.0,0,0,0,2620.5,26206.0,0,30.58,4.244,71.047,40.671,9.176,59.587,8.085,1.147,0.15,15.819,4.445,6.497999999999998,9.012,0.0,0.0,8.934,30.376,6.497999999999998,59.082,0.0,38.313,11.828,85.37700000000002,0.428,0.339,3.4530000000000003,0.7190000000000001,11.32
117,1828,3826.0,0,0,0,2620.5,26206.0,0,1001.5,520.1,5833.7,911.6,328.5,2749.9,29.733,89.1,659.2,2658.0,257.5,124.4,130.7,0.0,0.0,713.4,3641.5,124.4,7096.3,0.0,775.9,485.6,3754.3,150.3,104.2,174.8,214.1,46.75
118,1837,4924.0,0,0,0,2620.5,26206.0,0,217.4,82.4,3368.1,671.4,2.8,740.6,55.1,348.4,445.6,1064.9,100.0,99.4,119.5,0.0,0.0,586.6,2696.7,99.4,3097.9,0.0,227.1,66.3,1049.3,18.2,50.3,49.9,86.9,19.97
119,1856,1040.0,0,0,0,2620.5,26206.0,0,2.242,0.139,3.44,1.48,0.417,0.0,6.062,0.0,0.0,0.0,0.002,0.156,0.0,0.0,0.0,0.856,1.96,0.156,0.005,0.0,-1.58,0.0,0.0,0.0,0.0,0.0,0.001,0.07
120,1860,1381.0,0,0,0,2620.5,26206.0,0,45.721,8.055,353.8780000000001,247.636,12.621,70.014,13.832,0.0,20.0,60.0,25.579,27.346,9.111,0.0,0.0,20.664,106.242,27.346,506.589,0.0,176.729,19.815,147.541,0.153,0.0,13.775,3.439,26.0
121,1864,5731.0,0,0,0,2620.5,26206.0,0,158.291,32.619,307.329,147.97299999999996,39.441,325.9120000000001,8.163,5.078,8.2,77.203,4.198,22.554,101.017,0.0,0.0,66.035,159.356,22.309,169.055,0.0,134.708,2.665,464.503,10.554,1.3730000000000002,7.4529999999999985,8.185,29.45
122,1866,3679.0,0,0,0,2620.5,26206.0,0,22.84,4.717,36.697,24.753,4.775,32.015,4.564,3.172,0.0,2.754,1.073,-3.564,8.502,0.0,0.0,8.757,11.944,-3.564,20.784,0.0,3.995,7.0120000000000005,41.032,0.122,0.0,-0.6940000000000001,0.495,4.86
123,1868,8742.0,0,0,0,2620.5,26206.0,0,0.452,0.168,1.056,0.888,0.397,2.515,2.5610000000000004,0.0,0.0,0.0,1.224,-4.979,0.0,0.043,0.0,0.168,0.168,-4.979,0.393,0.0,-6.647,0.017,0.61,0.425,0.0,0.0,0.0,1.55
124,1874,7372.0,0,0,0,2620.5,26206.0,0,1.039,0.361,5.801,2.101,0.122,5.8889999999999985,4.997,1.381,0.032,0.0,0.339,-1.32,0.011,0.0,0.0,3.671,3.82,-1.32,3.008,0.0,-2.101,0.696,8.615,0.002,0.0,-0.267,0.129,0.43
125,1884,8090.0,0,0,0,2620.5,26206.0,0,19.839,1.629,29.833,16.035,10.359000000000002,11.264,6.6,0.37,1.281,3.123,1.534,-0.34,0.977,1.4,0.0,6.745,10.556,1.232,11.147,0.0,3.162,7.154,19.781,0.001,2.323,-0.928,0.229,1.57
126,1891,7374.0,0,0,0,2620.5,26206.0,0,3083.46,156.32399999999996,17889.09,4700.997,1790.601,2900.1240000000007,623.936,1.215,26.435,110.227,320.856,924.72,0.0,1031.327,515.245,1336.273,13188.093,924.72,1644.634,0.0,4920.444,976.638,6853.651999999999,218.178,147.67600000000004,600.29,14.26,49.7
127,1914,5080.0,0,0,0,2620.5,26206.0,0,343.704,51.09,533.229,194.842,2.526,377.836,18.496,111.297,135.412,89.557,11.63,3.463,241.635,0.0,0.0,194.046,298.226,2.759,51.034,40.161,-104.671,75.134,506.16,40.136,0.0,3.0460000000000003,10.291,7.55
128,1919,5065.0,0,0,0,2620.5,26206.0,0,3747.489,853.196,5864.148,2374.59,97.279,10748.49,117.827,1302.129,572.389,919.493,119.398,0.097,1917.044,0.0,0.0,2570.065,3489.558,15.402,744.6339999999999,0.0,1714.348,1629.566,12814.01,0.0,4.543,87.155,191.895,22.42
129,1920,2844.0,0,0,0,2620.5,26206.0,0,1889.1,404.1,3192.6,-75.1,508.5,2156.9,236.681,88.8,76.5,1236.3,109.0,444.9,612.5,0.0,0.0,1461.0,3238.7,444.6,1552.4,0.0,899.9,519.5,5957.8,49.1,375.9,240.3,71.1,46.5
130,1926,3640.0,0,0,0,2620.5,26206.0,0,64.83,17.151,147.04399999999995,54.75100000000001,1.7380000000000002,113.989,5.2570000000000014,10.045,68.0,53.55,5.013,7.8039999999999985,27.467,0.0,0.0,38.069,92.293,7.8039999999999985,66.592,0.0,44.499,32.928000000000004,152.917,2.099,0.097,4.793,2.41,16.81
131,1932,2111.0,0,0,0,2620.5,26206.0,0,10500.046,731.513,25057.589,6870.113,3343.435,31151.106,1089.69,2193.085,1129.991,6750.86,1145.988,1468.8429999999996,3996.416,744.602,481.3730000000001,8482.931999999999,17665.381999999998,1468.8429999999996,7757.236,43.629,6062.976,2022.932,35580.904,4.363,655.8889999999999,1288.51,586.0830000000002,17.0
132,1943,3470.0,0,0,0,2620.5,26206.0,0,123.046,19.707,331.746,116.511,1.941,247.245,26.91,0.8540000000000001,0.0,141.314,23.807,-22.6,71.634,0.0,0.0,52.793,215.235,-22.6,281.916,0.0,69.725,35.024,302.296,0.173,7.532,9.37,11.752,2.06
133,1945,2810.0,0,0,0,2620.5,26206.0,0,1975.94,467.761,7373.266,3388.185,406.5,2760.88,247.2,714.57,0.0,1498.335,484.068,370.654,404.296,46.57,63.465,1886.912,3774.118,370.654,8898.192,0.0,2713.28,1025.579,5542.767,24.828000000000007,302.782,161.013,183.931,27.55
134,1951,3845.0,0,0,0,2620.5,26206.0,0,1.939,0.114,2.161,1.036,0.44,0.951,17.578,0.0,0.0,0.0,0.039,-0.214,0.728,0.0,0.032,0.969,1.125,-0.214,0.895,0.0,-19.926,0.736,2.224,0.006,0.0,0.0,0.0,0.8
135,1968,3824.0,0,0,0,2620.5,26206.0,0,44.364,8.887,98.836,43.002,3.41,87.565,3.18,8.264,21.7,20.498,6.477,3.364,21.487,0.075,0.0,23.782,55.834,3.364,91.443,0.0,50.736,18.7,138.537,1.29,0.18600000000000005,1.646,1.381,22.43
136,1969,2621.0,0,0,0,2620.5,26206.0,0,14.244000000000002,2.9210000000000003,40.28,20.445,0.828,63.108,2.024,0.414,4.114,9.794,3.355,3.846,4.9830000000000005,0.0,0.16399999999999998,7.527,19.835,3.846,68.418,0.0,19.213,6.277,76.305,0.0,0.4,1.374,0.927,4.25
137,1971,2821.0,0,0,0,2620.5,26206.0,0,58.793,10.792,118.255,50.018,0.7559999999999999,104.752,7.329,8.411,10.5,25.173,9.082,-0.308,25.619,0.0,0.0,32.992,68.237,-0.308,111.529,0.0,34.477,24.644,160.369,0.058,0.466,-0.983,2.486,6.01
138,1974,8711.0,0,0,0,2620.5,26206.0,0,128.8,21.885,151.63,61.493,31.192,330.642,8.277999999999999,0.001,0.0,0.03,5.2,11.186,25.341,0.0,12.71,87.846,90.137,11.186,35.21,0.0,17.579,67.594,403.222,0.209,6.424,9.339,0.888,15.2
139,1979,2834.0,0,0,0,2620.5,26206.0,0,17.024,2.885,44.477,25.332,3.12,25.595,4.699,1.742,13.5,11.323,2.6210000000000004,5.11,5.575,0.0,0.0,6.477,19.145,5.11,27.09,0.0,23.773000000000003,7.13,46.142,0.511,0.0,3.259,0.387,21.35
140,1981,3621.0,0,0,0,2620.5,26206.0,0,251.281,28.83,457.527,262.485,16.616,385.92800000000005,33.918,1.771,65.5,98.673,20.679,22.385,126.221,0.0,11.052,77.643,195.042,22.385,327.266,0.0,317.478,83.182,557.4590000000002,3.548,-1.046,13.147,4.9060000000000015,20.9
141,1988,3411.0,0,0,0,2620.5,26206.0,0,793.5,258.5,2313.6,504.1,83.1,3142.2,28.909,115.0,0.0,949.1,152.5,-99.2,449.3,0.0,0.0,574.7,1799.8,-99.2,1904.8,0.0,366.3,172.0,3686.1,32.1,0.0,-9.7,89.7,70.7
142,1992,2430.0,0,0,0,2620.5,26206.0,0,31.684,2.431,55.782,40.407,0.573,56.937,2.457,8.895,0.0,0.302,2.772,1.582,19.933,0.0,0.0,14.863,15.375,1.582,50.069,0.0,36.233,7.86,78.068,0.0,0.274,0.741,1.0,7.45
143,1995,4931.0,0,0,0,2620.5,26206.0,0,1860.2,534.4,14077.6,3843.6,250.6,3151.4,163.708,2381.7,1175.2,2712.5,419.1,95.6,304.3,3923.7,178.2,3559.5,10044.0,104.1,11862.2,190.0,1801.4,738.9,3928.3,504.4,0.0,37.9,283.2,26.55
144,2008,3011.0,0,0,0,2620.5,26206.0,0,450.174,22.153,718.572,488.996,155.019,567.355,20.642,0.0,0.0,34.286,46.155,43.832,89.795,0.0,9.394,186.075,229.576,43.832,501.609,0.0,456.956,164.708,964.868,0.0,14.947,22.673,7.376,34.76
145,2011,4911.0,0,0,0,2620.5,26206.0,0,38.79,22.492,678.245,205.557,0.885,177.18599999999995,7.362999999999999,51.246,0.0,131.968,10.025,8.689,2.585,31.468000000000004,0.0,78.957,467.954,8.689,335.86800000000005,4.734,3.387,34.649,217.58,0.0,1.917,6.252000000000002,14.832,26.78
146,2028,8700.0,0,0,0,2620.5,26206.0,0,74.694,21.714,109.072,5.127000000000002,4.7189999999999985,48.832,33.416,59.81399999999999,2.553,11.993,5.569,-21.209,3.129,6.664,0.0,91.952,103.945,-21.209,42.582,0.0,-2.412,64.033,124.581,0.045,0.0,-9.061,3.663,1.0
147,2033,3452.0,0,0,0,2620.5,26206.0,0,390.909,57.625,1209.865,361.853,18.056,439.734,25.15,26.528,168.16099999999997,470.53,43.732,-15.0,188.987,118.284,3.105,179.438,848.012,-15.0,306.022,0.0,204.068,121.703,629.842,0.593,0.0,-16.546,57.963,7.01
148,2034,2750.0,0,0,0,2620.5,26206.0,0,373.616,98.391,788.046,407.278,65.976,1084.444,24.73,25.915,0.0,130.981,75.378,49.997,71.079,0.0,0.0,184.75,380.768,49.997,908.525,0.0,467.939,215.505,1457.935,3.339,0.0,32.2,15.386,29.52
149,2049,3490.0,0,0,0,2620.5,26206.0,0,256.535,71.41,636.505,198.837,48.868,482.312,18.462,53.076,22.765,178.365,37.045,19.121,85.721,0.0,0.0,183.604,437.668,19.121,406.639,0.0,220.646,94.124,768.821,2.845,0.0,4.338,16.324,23.99
150,2055,1040.0,0,0,0,2620.5,26206.0,0,1014.0,307.0,5202.0,3192.0,733.0,1080.0,537.0,9.0,55.0,793.0,501.0,97.0,206.0,53.0,159.0,530.0,2010.0,96.0,7563.0,0.0,-870.0,58.0,1989.0,7.0,0.0,-14.0,67.0,15.95
151,2061,3140.0,0,0,0,2620.5,26206.0,0,69.676,7.627999999999999,88.61200000000002,60.385,12.258,81.98899999999998,9.376,2.432,0.0,5.162000000000001,1.983,0.932,35.642,0.0,0.0,14.470999999999998,27.891,0.932,40.066,0.0,39.247,16.432000000000002,144.121,0.029,0.71,0.716,1.321,6.31
152,2073,1311.0,0,0,0,2620.5,26206.0,0,1.165,0.34700000000000003,3.011,2.192,0.29600000000000004,1.919,16.531,0.0,0.0,0.0,0.235,0.13699999999999998,0.162,0.0,0.0,0.8190000000000001,0.8190000000000001,0.13699999999999998,34.09,0.0,-20.494,0.6970000000000001,2.371,0.0,0.0,0.0,0.003,0.11
153,2080,2511.0,0,0,0,2620.5,26206.0,0,98.602,15.01,301.403,234.472,5.347,242.803,11.727,0.0,1.482,7.482,10.602,-2.642,32.244,9.116,0.0,33.26,66.931,-2.642,225.632,0.0,176.058,54.215,305.676,0.28,0.0,-1.042,4.325,14.64
154,2085,2834.0,0,0,0,2620.5,26206.0,0,1397.3,65.4,2993.5,975.0,576.3,657.2,53.543,123.3,28.4,703.2,106.5,42.0,253.4,0.0,41.9,703.6,1803.9,21.2,1150.4,0.0,1225.4,380.7,1711.9,5.1,64.6,28.7,58.3,37.66
155,2086,3841.0,0,0,0,2620.5,26206.0,0,3977.0,708.0,10343.0,3757.0,582.0,3833.0,598.893,201.0,2108.0,2486.0,441.0,664.0,1341.0,266.0,0.0,3294.0,6586.0,612.0,5732.0,0.0,661.0,1622.0,7663.0,692.0,661.0,300.0,130.0,53.63
156,2100,2810.0,0,0,0,2620.5,26206.0,0,0.542,0.156,4.058,-0.344,0.055,0.62,1.829,0.307,1.807,2.513,0.09,-1.453,0.076,0.108,0.0,0.892,3.513,-2.321,4.894,0.889,-36.582,0.355,0.602,0.0,0.0,-0.073,0.207,0.7
157,2101,5080.0,0,0,0,2620.5,26206.0,0,406.46,75.896,578.854,311.518,13.981,1200.092,19.647,0.0,25.0,113.494,16.364,28.048,191.57,0.0,0.0,127.459,267.336,28.048,165.43900000000005,0.0,285.4790000000001,190.935,1625.755,1.403,0.0,17.3,9.386,18.95
158,2111,3841.0,0,0,0,2620.5,26206.0,0,1762.942,205.046,4802.287,2300.24,86.7,1733.881,259.237,454.012,2.987,782.9960000000002,179.41099999999997,438.402,707.7439999999998,0.0,4.5710000000000015,1264.6760000000004,2473.52,401.652,3420.294000000001,28.527,2749.582000000001,768.047,3754.302,82.925,50.129,138.34799999999998,90.21,37.0
159,2113,2330.0,0,0,0,2620.5,26206.0,0,9.157,2.43,9.289,6.605,0.192,24.701,1.065,0.0,0.0,0.0,0.032,1.083,5.408,0.0,0.0,2.684,2.684,1.083,0.43,0.0,5.8,3.254,33.679,0.0,0.0,0.615,0.162,6.25
160,2130,3960.0,0,0,0,2620.5,26206.0,0,8.586,0.599,16.285999999999998,-4.115,0.398,14.739,13.935,3.832,4.35,1.868,0.7170000000000001,0.99,4.615,0.0,0.0,5.5870000000000015,15.833,0.9,3.851,4.5680000000000005,-30.599,2.685,24.925,0.0,0.043,0.672,0.565,0.23
161,2136,4813.0,0,0,0,2620.5,26206.0,0,23187.0,5171.0,170795.0,32539.0,2970.0,38125.0,2716.4770000000008,18669.0,14199.0,45657.0,13657.0,590.0,1968.0,7371.0,1991.0,38020.0,116107.0,389.0,169586.0,0.0,9517.0,14254.0,67190.0,501.0,1855.0,2176.0,3737.0,47.46
162,2137,4813.0,0,0,0,2620.5,26206.0,0,5900.0,5792.0,54335.0,15690.0,569.0,14223.0,808.5139999999999,5263.0,2607.0,14861.0,4591.0,2419.0,0.0,838.0,0.0,11736.0,31250.0,523.0,55106.0,1700.0,883.0,4118.0,21711.0,71.0,681.0,1556.0,1638.0,36.01
163,2146,4813.0,0,0,0,2620.5,26206.0,0,6855.0,1656.0,52046.0,18597.0,592.0,12434.0,1877.0,5111.0,4603.0,15014.0,4782.0,2570.0,382.0,7956.0,0.0,10068.0,33008.0,2570.0,64332.0,0.0,14843.0,5206.0,24130.0,0.0,505.0,1447.0,1315.0,38.15
164,2150,2711.0,0,0,0,2620.5,26206.0,0,332.1790000000001,60.347,3672.225,1320.745,35.91300000000001,1009.904,110.383,0.0,2806.682,1696.9,183.01,-2.6860000000000004,15.868,0.0,0.0,185.4,2351.48,-2.6860000000000004,1206.703,0.0,298.89,231.673,1364.578,10.217,0.0,24.449,113.163,18.75
165,2154,2670.0,0,0,0,2620.5,26206.0,0,586.8969999999998,173.766,1922.974,886.148,35.101,1691.295,52.87,5.6629999999999985,160.001,595.249,124.147,140.325,259.755,0.0,0.0,238.182,1034.698,140.325,1397.114,0.0,885.36,258.397,2293.104,0.687,4.151,87.1,30.343000000000004,49.18
166,2162,1000.0,0,0,0,2620.5,26206.0,0,20.486,21.689,81.383,7.9929999999999986,2.658,4.21,114.113,46.871,0.0,0.0,0.951,-10.592,3.337,2.367,0.0,68.56,69.2,-10.592,89.027,0.019,-12.164,6.848,4.9860000000000015,0.0,0.0,0.29100000000000004,5.063,0.055
167,2163,5812.0,0,0,0,2620.5,26206.0,0,12.679,5.586,98.301,73.71300000000002,5.062,136.563,7.417999999999998,3.668,15.0,3.705,5.898,8.829,4.097,0.071,0.0,20.589,24.294,8.829,109.7,0.0,46.16,0.99,171.507,12.204,0.0,4.088,1.002,20.4
168,2184,5731.0,0,0,0,2620.5,26206.0,0,4611.0,2449.0,7375.0,2521.0,1855.0,14858.0,212.752,7.0,726.0,813.0,309.0,570.0,2258.0,0.0,0.0,3730.0,4854.0,570.0,2720.0,0.0,1788.0,247.0,19597.0,48.0,251.0,366.0,20.0,67.4
169,2189,3312.0,0,0,0,2620.5,26206.0,0,1202.5,150.1,4244.0,-1693.9,104.0,3468.6,130.882,19.3,408.8,628.2,253.1,-1949.6,725.3,0.0,0.0,271.6,5924.5,-1949.6,7054.5,13.4,-3672.0,350.4,3334.3,0.0,14.4,984.0,93.3,0.45
170,2193,8051.0,0,0,0,2620.5,26206.0,0,524.048,93.728,1681.07,296.497,89.34299999999998,2481.572,104.298,64.23100000000001,647.248,677.442,76.28,-301.272,25.701,4.048,0.0,492.246,1384.573,-301.272,1617.7479999999996,0.0,-493.174,274.441,2709.861,3.648,0.0,61.38800000000001,79.373,8.6
171,2204,1311.0,0,0,0,2620.5,26206.0,0,4.465,0.081,132.709,-82.405,3.091,5.569,11.191,0.0,10.94,159.577,6.1629999999999985,37.312,0.0,0.0,0.0,2.792,215.114,37.3,0.0,0.0,-205.537,1.187,35.875,0.0,0.0,-30.59,21.223000000000006,0.23
172,2205,4512.0,0,0,0,2620.5,26206.0,0,3.792,2.209,7.76,0.474,0.138,21.65,1.252,1.638,0.26,1.586,0.382,-0.334,0.941,0.0,0.138,5.7,7.286,-0.334,4.475,0.0,-0.563,2.378,25.136,0.004,0.0,-0.166,0.287,1.12
173,2220,3826.0,0,0,0,2620.5,26206.0,0,430.828,64.903,684.028,283.877,47.129,322.73,12.416,9.931,74.25,188.423,41.3,44.179,139.179,0.0,0.0,199.106,400.151,44.179,276.173,0.0,253.567,194.4,817.5089999999999,4.942,18.633,20.79,24.088,63.3
174,2226,2836.0,0,0,0,2620.5,26206.0,0,1097.727,50.944,1721.046,1348.832,798.107,99.61,148.472,4.888,0.0,42.297,36.9,272.683,51.919,12.183,744.065,294.942,372.214,272.683,727.825,0.0,715.362,177.582,1043.36,35.034,90.131,116.814,3.954,57.35
175,2230,3842.0,0,0,0,2620.5,26206.0,0,952.944,36.31800000000001,1521.723,1176.479,185.27,297.317,263.651,90.467,0.0,0.0,35.41,239.74,335.348,201.247,30.973000000000006,237.699,241.437,239.74,389.454,0.0,1003.194,365.148,1191.902,18.351,17.483,127.665,3.38,28.23
176,2240,8731.0,0,0,0,2620.5,26206.0,0,0.281,0.132,0.555,0.336,0.159,1.062,22.015,0.0,0.0,0.0,0.12,-0.022,0.03,0.0,0.0,0.157,0.157,-0.022,0.153,0.062,-11.033,0.032,1.16,0.07200000000000001,0.0,0.0,0.0,0.63
177,2246,3845.0,0,0,0,2620.5,26206.0,0,19.117,1.805,22.942,17.189,6.385,27.072,4.192,0.0,0.0,0.0,0.435,1.5019999999999998,4.127,0.0,0.0,5.131,5.752999999999999,1.5019999999999998,6.325,0.0,12.112,7.059,29.858,0.059,0.708,0.967,0.009000000000000001,5.05
178,2251,3821.0,0,0,0,2620.5,26206.0,0,7.141,1.989,12.639,6.5870000000000015,0.087,8.172,7.383999999999999,3.056,0.0,0.316,0.726,-0.525,3.963,0.08900000000000001,0.0,5.7360000000000015,6.0520000000000005,-0.525,0.7809999999999999,0.0,-5.718,2.776,15.511,0.026,0.0,0.0,0.261,0.51
